# candidate_names, preds, decision_scores, anomaly_scores, areas, lambda_1
NDWFS_J142526.9+334150 1.0 0.04956583711308016 -0.45043416288691984 1603.0 69.7703746518921
NDWFS_J143304.5+353539 1.0 0.06315624508155065 -0.43684375491844935 894.0 34.14089086449532
NDWFS_J143051.0+352757 1.0 0.026702096094542882 -0.4732979039054571 674.0 25.564906559461917
NDWFS_J142616.2+333700 1.0 0.08414007172391236 -0.41585992827608764 893.0 36.40061107584866
NDWFS_J143325.4+335529 1.0 0.05662046398025267 -0.44337953601974733 1265.0 93.19359522592006
NDWFS_J143105.6+352409 1.0 0.07331239721925126 -0.42668760278074874 822.0 31.55811786624514
NDWFS_J142626.2+322728 1.0 0.06210130156893551 -0.4378986984310645 1458.0 38.752355976739224
NDWFS_J142727.6+334514 1.0 0.06995067241726638 -0.4300493275827336 907.0 38.51107935283388
NDWFS_J143749.4+340840 1.0 0.04500057361320475 -0.45499942638679525 1374.0 39.67148818494546
NDWFS_J142656.4+351550 -1.0 -0.07270376601908124 -0.5727037660190812 4911.0 185.0837500021659
NDWFS_J143209.6+340550 1.0 0.04765845407646019 -0.4523415459235398 1455.0 84.24180324358493
NDWFS_J142625.0+322912 1.0 0.05467113869430629 -0.4453288613056937 2317.0 42.714654779711935
NDWFS_J143616.5+340027 1.0 0.06623676726988154 -0.43376323273011846 1112.0 68.23722857994666
NDWFS_J143851.5+340500 -1.0 -0.03674292966635628 -0.5367429296663563 1438.0 73.92845655941419
NDWFS_J143020.6+340940 1.0 0.08233408366909523 -0.4176659163309048 1006.0 39.08070283220308
NDWFS_J142536.3+325621 1.0 0.050077665223747625 -0.4499223347762524 1940.0 71.04862294481711
NDWFS_J142851.6+334646 1.0 0.04898546109216739 -0.4510145389078326 806.0 28.001363238027807
NDWFS_J143304.2+334152 1.0 0.07457637559287233 -0.42542362440712767 754.0 25.171479977413327
NDWFS_J143754.2+340631 1.0 0.04989337784694853 -0.45010662215305147 1164.0 56.02529507696271
NDWFS_J143243.5+352034 1.0 0.05397846999158573 -0.44602153000841427 667.0 21.690984542105376
NDWFS_J142622.3+351323 1.0 0.0479751610570624 -0.4520248389429376 1089.0 35.75784603235108
NDWFS_J142929.8+354836 1.0 0.06498035158283916 -0.43501964841716084 1189.0 60.94553167979755
NDWFS_J143016.5+334658 -1.0 -0.03424571302778168 -0.5342457130277817 4647.0 282.1375945949975
NDWFS_J143815.8+344749 1.0 0.054460679445993254 -0.44553932055400675 1862.0 85.87426421769817
NDWFS_J143611.1+353656 -1.0 -0.03169265405712918 -0.5316926540571292 3580.0 89.86201451072672
NDWFS_J143218.0+344731 1.0 0.05631012135239927 -0.44368987864760073 1513.0 62.38645056747569
NDWFS_J143823.2+335530 1.0 0.0712976964428414 -0.4287023035571586 953.0 33.20574046606957
NDWFS_J143430.0+335921 1.0 0.054314626974091396 -0.4456853730259086 2867.0 38.958432915455376
NDWFS_J143504.2+335914 1.0 0.07127715000033968 -0.4287228499996603 824.0 35.66251394621956
NDWFS_J142712.8+351831 1.0 0.05711502566054144 -0.44288497433945856 2511.0 36.21249036730078
NDWFS_J143022.5+352624 1.0 0.0628223947116372 -0.4371776052883628 950.0 33.0240350153434
NDWFS_J143747.0+341626 1.0 0.06221291156759473 -0.43778708843240527 1018.0 39.71209080634634
NDWFS_J142546.5+335339 1.0 0.040398958363295046 -0.45960104163670495 542.0 24.282228623013808
NDWFS_J143058.1+322555 1.0 0.05385235983426612 -0.4461476401657339 1979.0 48.07425447626565
NDWFS_J143348.0+341925 1.0 0.06583759221587249 -0.4341624077841275 1551.0 72.06496754505162
NDWFS_J143325.2+351952 1.0 0.045810971831630576 -0.4541890281683694 1484.0 48.53114571302178
NDWFS_J143829.1+354046 1.0 0.027726849785986662 -0.47227315021401334 2093.0 73.0371767936922
NDWFS_J143026.5+333143 1.0 0.03248866381231713 -0.46751133618768287 1627.0 44.3179094636655
NDWFS_J142536.5+344526 -1.0 -0.0004093000947291703 -0.5004093000947292 825.0 29.066008807710347
NDWFS_J143701.1+334748 1.0 0.07261338129183714 -0.42738661870816286 1047.0 44.22972097088292
NDWFS_J142549.2+323609 1.0 0.07580403977177036 -0.42419596022822964 1367.0 46.129128851816525
NDWFS_J143418.3+344312 1.0 0.03936090120592173 -0.46063909879407827 1261.0 63.26812172356688
NDWFS_J143820.0+340157 1.0 0.05988259785031763 -0.44011740214968237 1138.0 69.94367004779615
NDWFS_J143221.0+340341 1.0 0.06795178967064713 -0.43204821032935287 1536.0 86.77783270194904
NDWFS_J143221.2+351323 1.0 0.05153682091513212 -0.4484631790848679 971.0 47.430758068348354
NDWFS_J142814.1+344816 1.0 0.059443812356442804 -0.4405561876435572 1575.0 41.73310246634774
NDWFS_J143142.9+342022 1.0 0.0629981946590229 -0.4370018053409771 1631.0 76.10334004458966
NDWFS_J143019.5+351303 1.0 0.06537104549546019 -0.4346289545045398 626.0 25.414610860887432
NDWFS_J142638.0+334536 1.0 0.06050935538796015 -0.43949064461203985 833.0 37.60726125708837
NDWFS_J143739.4+333134 1.0 0.0403266872900625 -0.4596733127099375 1754.0 49.4663559771048
NDWFS_J142649.1+322016 1.0 0.04636350000178696 -0.45363649999821304 1285.0 33.4255693100789
NDWFS_J143033.0+322619 1.0 0.06660476747249494 -0.43339523252750506 1343.0 68.49428010134707
NDWFS_J143719.1+334333 1.0 0.03298454656812516 -0.46701545343187484 2506.0 121.43408655377232
NDWFS_J143257.3+354404 1.0 0.05451719666662663 -0.44548280333337337 1590.0 30.129734861787043
NDWFS_J143536.8+331204 -1.0 -0.02105858562006835 -0.5210585856200683 3248.0 159.5248098127254
NDWFS_J143844.7+352522 1.0 0.03939102130260619 -0.4606089786973938 1589.0 43.644464618318665
NDWFS_J143542.9+334651 1.0 0.07787715603054751 -0.4221228439694525 1803.0 57.26282098904272
NDWFS_J143240.6+353149 1.0 0.044317511053123426 -0.4556824889468766 2119.0 78.98168507020881
NDWFS_J143127.1+355008 1.0 0.08910560711554738 -0.4108943928844526 428.0 14.671725213771849
NDWFS_J143346.8+341839 1.0 0.06360599929375371 -0.4363940007062463 2820.0 37.87113777093555
NDWFS_J142951.8+340308 1.0 0.019773333437794194 -0.4802266665622058 494.0 36.196082159726416
NDWFS_J143134.8+335117 1.0 0.05572320017070759 -0.4442767998292924 2020.0 61.5271761354457
NDWFS_J142759.6+325322 1.0 0.07647261049336013 -0.4235273895066399 1180.0 46.399345499011346
NDWFS_J143610.1+353656 1.0 0.010861040946078704 -0.4891389590539213 2366.0 39.6669616812614
NDWFS_J143158.4+342140 1.0 0.0790723975230006 -0.4209276024769994 1249.0 27.902639430517738
NDWFS_J142718.9+335119 -1.0 -0.04074023968959073 -0.5407402396895907 2693.0 65.76334196315992
NDWFS_J142654.6+332436 1.0 0.04351278035982448 -0.4564872196401755 698.0 27.855185134795665
NDWFS_J143239.0+340508 1.0 0.06909911787837492 -0.4309008821216251 2746.0 92.83010745929076
NDWFS_J143545.1+345234 1.0 0.0677906582952083 -0.4322093417047917 1636.0 66.96327954002949
NDWFS_J143027.8+333942 1.0 0.06287060977372388 -0.4371293902262761 1089.0 29.11328732066943
NDWFS_J142621.8+340820 1.0 0.0562831329779947 -0.4437168670220053 813.0 37.74462794452426
NDWFS_J142905.1+340654 1.0 0.039249602723388455 -0.46075039727661155 1435.0 98.20597580201584
NDWFS_J143333.2+344339 1.0 0.03649633090281085 -0.46350366909718915 1228.0 47.11236059938162
NDWFS_J143511.6+334847 1.0 0.04671395973173259 -0.4532860402682674 1362.0 78.91521146623833
NDWFS_J143712.5+353817 1.0 0.06719397183593118 -0.4328060281640688 1324.0 72.25001246442044
NDWFS_J142529.0+323838 -1.0 -0.003455651217822986 -0.503455651217823 3103.0 157.5484353986442
NDWFS_J143313.0+335427 1.0 0.05596873562841348 -0.4440312643715865 1051.0 31.56372238633587
NDWFS_J143432.0+351940 1.0 0.04016769155530847 -0.45983230844469153 2171.0 61.13385914187279
NDWFS_J142451.2+323905 1.0 0.058336063248510595 -0.4416639367514894 2470.0 38.19397713338563
NDWFS_J143542.1+335753 1.0 0.06866952579778407 -0.43133047420221593 548.0 26.62011939194118
NDWFS_J142730.7+350519 1.0 0.03425339723380433 -0.46574660276619567 823.0 22.15732938142621
NDWFS_J143521.5+333811 1.0 0.07972279382323444 -0.42027720617676556 573.0 30.19314497826981
NDWFS_J143622.4+351754 1.0 0.039731471257847706 -0.4602685287421523 1433.0 66.24917764627644
NDWFS_J142722.0+332045 -1.0 -0.022508724358336396 -0.5225087243583364 717.0 51.29937519640791
NDWFS_J142512.0+323504 1.0 0.06514819525499749 -0.4348518047450025 1810.0 114.08769414968336
NDWFS_J143034.4+351945 1.0 0.07626228552984426 -0.42373771447015574 917.0 32.83464342233168
NDWFS_J143111.9+352127 1.0 0.0032086601498929612 -0.49679133985010704 827.0 45.69704760622949
NDWFS_J143616.3+341231 1.0 0.012978440015823212 -0.4870215599841768 2109.0 108.22479201989344
NDWFS_J143120.5+354348 1.0 0.0855804283944877 -0.4144195716055123 1337.0 82.26636099917431
NDWFS_J143830.0+354052 1.0 0.04203442644111788 -0.4579655735588821 1595.0 93.88928192644508
NDWFS_J142917.8+340830 1.0 0.05859046756344882 -0.4414095324365512 612.0 25.49416202129556
NDWFS_J143250.3+352117 1.0 0.060529925762859205 -0.4394700742371408 819.0 40.229897348374934
NDWFS_J143547.2+335118 1.0 0.0497563855348907 -0.4502436144651093 1288.0 55.22421589531681
NDWFS_J143533.3+354008 1.0 0.0539193994284799 -0.4460806005715201 1542.0 57.35556324644271
NDWFS_J143236.2+330233 1.0 0.050311966413173426 -0.4496880335868266 847.0 42.35118262492257
NDWFS_J142606.8+345721 1.0 0.06031467261559609 -0.4396853273844039 1134.0 38.99355195643894
NDWFS_J142603.4+350337 1.0 0.06610408432002712 -0.4338959156799729 2530.0 265.9072831299902
NDWFS_J143123.8+340407 1.0 0.06718062949926351 -0.4328193705007365 559.0 27.650281048804644
NDWFS_J143326.1+351551 1.0 0.06233850433837773 -0.43766149566162227 1530.0 40.36510206624354
NDWFS_J142522.5+331720 1.0 0.05744741173567197 -0.44255258826432803 1332.0 120.26437812160292
NDWFS_J142725.2+340157 1.0 0.07024723634181462 -0.4297527636581854 1983.0 91.13020372895149
NDWFS_J142630.9+344522 -1.0 -0.015553599282151942 -0.5155535992821519 3962.0 88.32691848873483
NDWFS_J142935.9+335913 1.0 0.053372266281927594 -0.4466277337180724 1715.0 61.331543478006395
NDWFS_J143610.1+341155 1.0 0.04411229166191327 -0.45588770833808673 1272.0 83.43325767567111
NDWFS_J143116.3+335537 1.0 0.02134571113432815 -0.47865428886567185 970.0 32.743734011834604
NDWFS_J142437.0+344446 1.0 0.08028866764005105 -0.41971133235994895 709.0 28.03968911789395
NDWFS_J142801.6+340948 1.0 0.048973414001606985 -0.451026585998393 3891.0 87.99232798700251
NDWFS_J143003.5+344910 1.0 0.08542994563042328 -0.4145700543695767 977.0 39.429462781320495
NDWFS_J143227.4+333045 -1.0 -0.030183564152634235 -0.5301835641526342 3699.0 217.62673638634635
NDWFS_J142921.7+332845 1.0 0.05587994073921293 -0.44412005926078707 2339.0 244.93577254757173
NDWFS_J143155.7+341004 1.0 0.063996827099922 -0.436003172900078 1135.0 64.58235431935098
NDWFS_J142750.6+325638 -1.0 -0.010082067710307063 -0.5100820677103071 3949.0 162.0316853507669
NDWFS_J143722.7+343809 1.0 0.04622917465689247 -0.45377082534310753 1281.0 56.39498829878167
NDWFS_J143152.2+324438 1.0 0.04936023387906441 -0.4506397661209356 1524.0 35.87521709694904
NDWFS_J143241.3+332355 1.0 0.0572968344614142 -0.4427031655385858 1305.0 60.84988126641477
NDWFS_J143422.7+344432 1.0 0.04276468235309311 -0.4572353176469069 1093.0 44.83804692552763
NDWFS_J142953.5+333125 1.0 0.06719650728085313 -0.43280349271914687 1741.0 44.91681280964556
NDWFS_J142948.7+333358 1.0 0.06803627011766328 -0.4319637298823367 1520.0 39.81326052790939
NDWFS_J142605.2+344025 1.0 0.0508246821824766 -0.4491753178175234 1059.0 46.18484283845475
NDWFS_J142535.4+344835 1.0 0.0510475794230979 -0.4489524205769021 1678.0 70.97211334148915
NDWFS_J143021.9+352336 1.0 0.06897384747407898 -0.431026152525921 1286.0 28.84951186724227
NDWFS_J143053.8+352257 1.0 0.04517848310470535 -0.45482151689529465 586.0 30.29040863359917
NDWFS_J143821.0+341415 1.0 0.04227579556635758 -0.4577242044336424 1527.0 43.08186916659304
NDWFS_J143754.4+343526 1.0 0.07653679823251092 -0.4234632017674891 1607.0 84.06677003827097
NDWFS_J142530.5+342809 1.0 0.08185893255583393 -0.41814106744416607 1715.0 47.065100188958155
NDWFS_J143306.0+353838 1.0 0.060690962408746996 -0.439309037591253 730.0 22.90297311457755
NDWFS_J142544.5+344814 1.0 0.04915451195628212 -0.4508454880437179 1143.0 29.270281245583988
NDWFS_J142508.1+334621 1.0 0.05053918316485673 -0.4494608168351433 974.0 50.25457386487753
NDWFS_J143119.4+324010 1.0 0.06056058516710633 -0.43943941483289367 1397.0 66.90137102071218
NDWFS_J143228.5+322004 1.0 0.020943584088505773 -0.4790564159114942 2953.0 224.8657324617371
NDWFS_J143604.3+342653 1.0 0.07745160086724878 -0.4225483991327512 2087.0 106.78081429404614
NDWFS_J142727.0+353346 1.0 0.0705993784940192 -0.4294006215059808 793.0 34.072588097879816
NDWFS_J142647.6+324324 1.0 0.059126779096571824 -0.4408732209034282 1053.0 60.75305900475961
NDWFS_J143144.3+353446 1.0 0.059637767897895155 -0.44036223210210484 1095.0 44.31414980387912
NDWFS_J143705.0+343141 1.0 0.04618766681453601 -0.453812333185464 1266.0 38.33442931759499
NDWFS_J142957.5+352642 1.0 0.0747449256926847 -0.4252550743073153 1033.0 49.86907229916477
NDWFS_J143100.8+352429 1.0 0.044866568400778795 -0.4551334315992212 2550.0 62.23819119627655
NDWFS_J143553.5+335620 1.0 0.08048683142085172 -0.4195131685791483 631.0 22.236410309794547
NDWFS_J143459.7+333746 1.0 0.0755614315443538 -0.4244385684556462 1101.0 54.04082521531837
NDWFS_J143809.0+341550 1.0 0.05100250741723772 -0.4489974925827623 1117.0 43.60475787062232
NDWFS_J143640.4+335814 1.0 0.04514942269051997 -0.45485057730948003 1349.0 38.779280369325626
NDWFS_J143057.4+335053 1.0 0.084123353423803 -0.415876646576197 895.0 21.587598577229485
NDWFS_J142704.9+325054 1.0 0.07145592405442142 -0.4285440759455786 1080.0 52.52763532003198
NDWFS_J142914.3+353656 1.0 0.04687952250670285 -0.45312047749329715 1069.0 42.320688835020434
NDWFS_J143852.1+344006 1.0 0.040835232067449545 -0.45916476793255045 1157.0 93.93798823336444
NDWFS_J143324.7+335056 1.0 0.06241116452448009 -0.4375888354755199 677.0 25.981007136988595
NDWFS_J143647.6+340911 1.0 0.05877031797385929 -0.4412296820261407 1388.0 25.049690969467747
NDWFS_J142622.7+344041 1.0 0.07266912049339375 -0.42733087950660625 1517.0 53.18862697134038
NDWFS_J143744.4+342105 1.0 0.029378217685848584 -0.4706217823141514 1300.0 39.28722080448256
NDWFS_J143450.8+332633 -1.0 -0.01131307975039575 -0.5113130797503957 3523.0 65.76231502687617
NDWFS_J143243.1+342624 1.0 0.05607619883326631 -0.4439238011667337 1655.0 152.25603608917365
NDWFS_J143143.3+323313 1.0 0.0499081053459261 -0.4500918946540739 1390.0 49.66785767798576
NDWFS_J142435.2+350640 1.0 0.028632909578058197 -0.4713670904219418 427.0 15.67651818401652
NDWFS_J142526.7+352432 1.0 0.056171194271520175 -0.4438288057284798 1657.0 70.67128479088518
NDWFS_J142922.7+335912 1.0 0.05326140865090245 -0.44673859134909755 637.0 32.522402205612224
NDWFS_J143201.1+341257 1.0 0.05234477321854292 -0.4476552267814571 1301.0 53.746396768510245
NDWFS_J143000.6+351451 1.0 0.05715553765441911 -0.4428444623455809 1295.0 44.75489876822263
NDWFS_J143226.4+333045 -1.0 -0.0024010287187714585 -0.5024010287187715 4023.0 258.1537462393513
NDWFS_J142545.8+322207 1.0 0.02452377154529789 -0.4754762284547021 2679.0 219.05414720051297
NDWFS_J143233.8+325515 1.0 0.034510897451770384 -0.4654891025482296 1034.0 33.160319435420405
NDWFS_J143318.9+354401 1.0 0.04778081322685651 -0.4522191867731435 1549.0 35.1315301658812
NDWFS_J143114.1+335103 1.0 0.08084125503244144 -0.41915874496755856 1333.0 32.60698073422312
NDWFS_J142736.2+352211 1.0 0.06505985990937374 -0.43494014009062626 1205.0 36.11407926816242
NDWFS_J143340.2+333133 1.0 0.06529486388905681 -0.4347051361109432 1553.0 44.16861882021999
NDWFS_J143251.2+324954 1.0 0.06393717285843287 -0.43606282714156713 1205.0 36.9961717663462
NDWFS_J142812.6+333037 1.0 0.03843060264916848 -0.4615693973508315 2257.0 24.967147818343165
NDWFS_J142930.4+354447 1.0 0.08756824242110872 -0.4124317575788913 1731.0 62.656659715436035
NDWFS_J142845.6+352057 1.0 0.0582889599935118 -0.4417110400064882 1168.0 32.94810374881147
NDWFS_J143510.7+331730 -1.0 -0.03526386054604669 -0.5352638605460467 3010.0 192.49506950551455
NDWFS_J142934.2+353202 1.0 0.02955911868553024 -0.47044088131446976 1044.0 30.52105957803434
NDWFS_J142837.6+354830 1.0 0.05908592177198241 -0.4409140782280176 1669.0 69.71631797096342
NDWFS_J142943.2+333529 1.0 0.0825314061446572 -0.4174685938553428 1080.0 88.17356526181948
NDWFS_J143325.3+342324 1.0 0.055783618181484584 -0.4442163818185154 860.0 38.597646105283935
NDWFS_J143339.8+353426 -1.0 -0.03421913471089655 -0.5342191347108965 3817.0 183.1034102405333
NDWFS_J143050.7+354334 1.0 0.0507854189425776 -0.4492145810574224 1474.0 30.482387206720123
NDWFS_J143019.3+354328 1.0 0.06018300126471188 -0.4398169987352881 601.0 26.49941635271909
NDWFS_J143234.3+353615 1.0 0.06931705024859308 -0.4306829497514069 1886.0 41.985731702960656
NDWFS_J142922.9+335205 1.0 0.0526511425393249 -0.4473488574606751 1007.0 38.198997941778906
NDWFS_J142604.6+330519 1.0 0.067638709986172 -0.432361290013828 1613.0 73.57381966765163
NDWFS_J142557.7+333410 -1.0 -0.030096699068331456 -0.5300966990683315 4338.0 111.07663926808328
NDWFS_J143303.3+353026 1.0 0.04455672944314243 -0.45544327055685757 1129.0 34.9440002970713
NDWFS_J143746.1+340506 1.0 0.07030879569031923 -0.4296912043096808 1461.0 110.30935386200478
NDWFS_J143314.0+335208 1.0 0.011633092506561471 -0.48836690749343853 3861.0 82.53203424091348
NDWFS_J143610.1+342529 1.0 0.051889487311834126 -0.4481105126881659 990.0 28.394343930501662
NDWFS_J143746.5+354742 1.0 0.05334390712063897 -0.44665609287936103 3058.0 73.04836367444683
NDWFS_J142914.2+354023 1.0 0.08117054144423086 -0.41882945855576914 1170.0 45.5984006790977
NDWFS_J143240.8+333717 1.0 0.06160050827138669 -0.4383994917286133 627.0 27.278371135812066
NDWFS_J143445.4+333549 1.0 0.05697876741364788 -0.4430212325863521 1682.0 43.92418101296907
NDWFS_J143152.0+325603 1.0 0.06140623968354875 -0.43859376031645125 949.0 42.55901492528861
NDWFS_J143141.4+335200 1.0 0.05610980722615849 -0.4438901927738415 876.0 32.26236088115111
NDWFS_J143119.3+332043 1.0 0.004861774687381359 -0.49513822531261864 2984.0 390.2697356528349
NDWFS_J142715.6+331427 -1.0 -0.009590110064219615 -0.5095901100642196 3033.0 130.50000488775925
NDWFS_J142737.1+341722 1.0 0.0014731203725452113 -0.4985268796274548 3955.0 75.53574008710994
NDWFS_J142617.9+352637 1.0 0.05278093050697025 -0.44721906949302975 1377.0 49.36947055731747
NDWFS_J143118.1+353500 1.0 0.04512834416997663 -0.45487165583002337 926.0 39.755649263173865
NDWFS_J143556.9+335945 1.0 0.0499231988668033 -0.4500768011331967 2104.0 128.04980194739596
NDWFS_J142629.5+343147 1.0 0.0804123025649503 -0.4195876974350497 725.0 40.88509427149714
NDWFS_J143129.0+333918 1.0 0.06056460624711546 -0.43943539375288454 1099.0 33.65008377479933
NDWFS_J142437.2+335738 1.0 0.028814552819474037 -0.47118544718052596 1345.0 32.19264381321518
NDWFS_J142606.5+331656 1.0 0.077003039499011 -0.422996960500989 1014.0 37.8725716890352
NDWFS_J143303.4+341846 1.0 0.054363301380025986 -0.445636698619974 2335.0 187.67459530572037
NDWFS_J143724.9+341259 1.0 0.07025151179505301 -0.429748488204947 1611.0 52.19064754932655
NDWFS_J143247.8+331650 1.0 0.03920950680927715 -0.46079049319072285 1858.0 91.35733062803288
NDWFS_J143119.5+323457 1.0 0.01733428931364167 -0.48266571068635833 1935.0 48.532199163346434
NDWFS_J143719.1+355109 1.0 0.02232015787136099 -0.477679842128639 644.0 36.97623394658129
NDWFS_J142721.1+342622 1.0 0.0647247869947562 -0.4352752130052438 1921.0 92.20457662287475
NDWFS_J143705.1+343723 1.0 0.03875686697913372 -0.4612431330208663 2241.0 200.94165000418053
NDWFS_J143842.1+341618 1.0 0.06261253047560422 -0.4373874695243958 1282.0 44.67446799089496
NDWFS_J143211.4+351512 1.0 0.06733181075166861 -0.4326681892483314 753.0 28.943269774174
NDWFS_J143433.8+350617 1.0 0.05404124341306682 -0.4459587565869332 1282.0 76.11517955409006
NDWFS_J142620.5+342749 1.0 0.05184176150051789 -0.4481582384994821 1201.0 68.23254518007278
NDWFS_J142750.7+350835 1.0 0.07196827029941322 -0.4280317297005868 1342.0 45.21300453835495
NDWFS_J142937.1+335848 1.0 0.062381296032224476 -0.4376187039677755 732.0 30.346014679400913
NDWFS_J143046.4+342609 1.0 0.07679300700497504 -0.42320699299502496 1155.0 28.7052481609668
NDWFS_J142825.0+351234 -1.0 -0.0214941272220307 -0.5214941272220307 4814.0 333.476105331656
NDWFS_J142949.7+342552 1.0 0.04810335145582634 -0.45189664854417366 1978.0 60.97972460050886
NDWFS_J143031.0+341234 1.0 0.07376558840832176 -0.42623441159167824 790.0 39.21604669941722
NDWFS_J142947.4+351354 1.0 0.0648031269228379 -0.4351968730771621 732.0 36.9780948108193
NDWFS_J143837.9+343611 1.0 0.06929421279663928 -0.4307057872033607 1334.0 114.12679569876622
NDWFS_J142958.5+344412 1.0 0.07089126161108461 -0.4291087383889154 1161.0 41.69822458893634
NDWFS_J143614.8+345625 1.0 0.07218049164676121 -0.4278195083532388 1358.0 38.920749023114354
NDWFS_J143735.3+341802 1.0 0.06415456243484441 -0.4358454375651556 1803.0 75.68487375797397
NDWFS_J143502.5+343810 1.0 0.07053513240211962 -0.4294648675978804 1258.0 28.75760052862017
NDWFS_J143251.8+335747 1.0 0.07671463407395196 -0.42328536592604804 971.0 41.58537637016157
NDWFS_J143247.8+352302 1.0 0.040979250643270626 -0.4590207493567294 1076.0 48.68998708206184
NDWFS_J142526.0+334716 1.0 0.07043013003678278 -0.4295698699632172 662.0 28.44668185700679
NDWFS_J142655.3+350858 1.0 0.07731239258993766 -0.42268760741006234 894.0 28.264760710164417
NDWFS_J143834.1+351412 1.0 0.07979046019934449 -0.4202095398006555 1323.0 83.92885569223004
NDWFS_J142657.5+325247 1.0 0.08806832136577392 -0.4119316786342261 1086.0 78.78376070489006
NDWFS_J142648.4+332256 1.0 0.017869422910562094 -0.4821305770894379 2686.0 88.0446291960084
NDWFS_J142800.5+354206 1.0 0.05894310463149488 -0.4410568953685051 807.0 27.15416140659022
NDWFS_J143431.0+354743 1.0 0.05650599591931643 -0.44349400408068357 1237.0 43.12710807695137
NDWFS_J142730.8+344239 1.0 0.09044547383891877 -0.40955452616108123 943.0 34.370421310748256
NDWFS_J143045.7+333403 1.0 0.0673197160754429 -0.4326802839245571 829.0 33.826156349322034
NDWFS_J143842.0+342634 1.0 0.02913618666438722 -0.4708638133356128 3396.0 58.399695628586734
NDWFS_J143739.7+351232 1.0 0.03496761645978014 -0.46503238354021986 1464.0 95.67099770626616
NDWFS_J142826.1+350857 1.0 0.031184372756910994 -0.468815627243089 1010.0 58.20860013328571
NDWFS_J143643.9+344109 1.0 0.017946835412616102 -0.4820531645873839 784.0 23.31088463289821
NDWFS_J143608.7+335102 1.0 0.06266077908742418 -0.4373392209125758 1625.0 92.56469192551816
NDWFS_J143710.6+341926 1.0 0.003590736062156208 -0.4964092639378438 1789.0 54.92058687503612
NDWFS_J143847.4+351337 1.0 0.016412295694269108 -0.4835877043057309 1826.0 67.38968467771669
NDWFS_J142525.9+325539 1.0 0.019346234013717933 -0.48065376598628207 765.0 38.71541462983251
NDWFS_J142949.9+343552 -1.0 -0.07737746794272637 -0.5773774679427264 3457.0 104.85287916987288
NDWFS_J143812.3+333339 1.0 0.07208288649737749 -0.4279171135026225 1697.0 100.25592088125865
NDWFS_J143228.9+333729 1.0 0.055985339533394796 -0.4440146604666052 1617.0 33.013714472556785
NDWFS_J142655.3+331437 1.0 0.04911099159397353 -0.45088900840602647 107.0 5.8046575537289185
NDWFS_J143737.2+340437 1.0 0.06104842172878566 -0.43895157827121434 842.0 30.684181842073613
NDWFS_J142715.8+332142 1.0 0.04606057049197326 -0.45393942950802674 590.0 28.916773184573984
NDWFS_J142746.7+354748 1.0 0.07548456419181254 -0.42451543580818746 778.0 25.533046401630884
NDWFS_J142505.4+330019 1.0 0.07147256759661691 -0.4285274324033831 747.0 26.066720760836468
NDWFS_J143307.9+343616 -1.0 -0.03704934049428321 -0.5370493404942832 4564.0 175.2699650288008
NDWFS_J143426.9+350811 1.0 0.036698032121913804 -0.4633019678780862 2848.0 133.21165067415774
NDWFS_J143024.7+344628 1.0 0.023133278223765874 -0.4768667217762341 544.0 33.47309475330935
NDWFS_J142706.0+323809 1.0 0.06734168832563064 -0.43265831167436936 793.0 29.34971422377521
NDWFS_J143103.2+334214 1.0 0.06744346986509109 -0.4325565301349089 1346.0 45.95415229110168
NDWFS_J143334.0+355110 -1.0 -0.030721009128482413 -0.5307210091284824 1602.0 44.917014158033155
NDWFS_J143553.8+344017 -1.0 -0.04429871430662369 -0.5442987143066237 5171.0 196.3734984971937
NDWFS_J142707.8+341233 1.0 0.07818695039373436 -0.42181304960626564 1632.0 95.10605803175235
NDWFS_J142645.7+335110 1.0 0.051636675918173836 -0.44836332408182616 694.0 38.58095609464099
NDWFS_J142553.9+342453 1.0 0.049202570430783577 -0.4507974295692164 1152.0 55.349863158079216
NDWFS_J143527.5+335501 1.0 0.06505744137354619 -0.4349425586264538 703.0 37.30043391633078
NDWFS_J142732.1+334021 1.0 0.04375706309369237 -0.45624293690630763 744.0 25.620480025631707
NDWFS_J143408.0+352232 1.0 0.04575326494611731 -0.4542467350538827 1618.0 69.93802398475337
NDWFS_J143016.3+333918 1.0 0.005103892220459205 -0.4948961077795408 5678.0 266.606885013575
NDWFS_J142456.8+325145 1.0 0.07480155496708962 -0.4251984450329104 1734.0 43.59928982737944
NDWFS_J142629.9+354300 1.0 0.057000134843017525 -0.4429998651569825 1566.0 79.23234508518063
NDWFS_J143418.2+353701 1.0 0.06374252118903861 -0.4362574788109614 1331.0 32.68271038670969
NDWFS_J143000.5+351747 1.0 0.07749463706748899 -0.422505362932511 601.0 28.180174519232516
NDWFS_J143749.0+340607 -1.0 -0.012757954581079312 -0.5127579545810793 561.0 29.92794473779387
NDWFS_J143250.4+325341 1.0 0.03942189442937416 -0.46057810557062584 1223.0 87.9320310228756
NDWFS_J142631.8+334453 1.0 0.0753788620417083 -0.4246211379582917 1678.0 65.24067617987029
NDWFS_J143250.9+334458 1.0 0.04423245968865963 -0.45576754031134037 1437.0 37.58191815208619
NDWFS_J143304.9+350517 1.0 0.08754437072305254 -0.41245562927694746 982.0 31.125472106415884
NDWFS_J143805.0+341517 1.0 0.06478358141419333 -0.4352164185858067 1385.0 52.81401057649005
