,Unnamed: 0.1,Unnamed: 0,obj_name,field_name,flag,xpix,ypix,median_bkg,flux,mag,flux_err,mag_err,M00,M10,M01,M20,M11,M02,M30,M21,M12,M03,mu00,mu10,mu01,mu20,mu11,mu02,mu30,mu21,mu12,mu03,G00,G10,G01,G20,G11,G02,G30,G21,G12,G03,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Hu7,L00,L10,L01,L20,L11,L02,L30,L21,L12,L03,area,covar_sigx2,covar_sigy2,covar_sigxy,covariance_eigval1,covariance_eigval2,cxx,cxy,cyy,eccentricity,ellipticity,elongation,equivalent_radius,fwhm,gini,orientation,perimeter,semimajor_sigma,semiminor_sigma,isscalar,bbox_xmax,bbox_xmin,bbox_ymax,bbox_ymin,max_value,maxval_xindex,maxval_yindex,min_value,minval_xindex,minval_yindex,XGBoost8_Proba,iForest_scores,CNN_proba,Color
0,49297,48437,NDWFS_J142503.4+345854,NDWFSJ1426p3456,0.0,7197.999994298854,5054.999486580666,764.5143432617188,7454.878288362757,22.97789860659183,153.3467444718823,0.0223335788881781,2.030322313308716,70.03987031496945,80.89952708348028,2747.114003745067,2942.2536462881253,3360.980611369764,118157.99901757964,120166.2097446352,128446.5442194144,145165.36284775584,2.030322313308716,-8.04394142406295e-07,-9.291151625845372e-07,330.9540939405536,151.469009163048,137.48581733376008,557.2276062179876,255.21855685018636,432.29531273231146,288.4572060206568,2.0303223366265684,-30.461085348045685,-19.601428579534858,787.9641478823405,445.5507803841129,326.72473542446556,-21195.320434103945,-11897.060321767483,-7394.2489273671645,-5520.5258450643005,2.0555239255324924,3.8810073477285023,4.351371845913691,4.567596299897205,8.715184672686751,6.508098758507625,8.96811535208485,0.0002071546104098,-0.0001883610228272,-0.0002718005107758,0.0003472366705616,-0.0001212085877417,0.0001669778754736,7.783816084931783e-05,-0.0004158483959397,0.0003309468543701,0.0003429596359817,1319.0,166.25901889787224,74.50572987612588,73.69733716155932,33.57244398568159,207.1923047883165,0.0107110758347913,-0.0211897197295316,0.0239016913543954,0.915404179776119,0.5974640542157623,2.4842501905059864,20.49025963418765,25.836826956181778,0.5872135581158998,29.04885349276737,160.0243866176395,14.394176071881173,5.794173278879532,1,60,11,62,21,0.0112795149907469,22,34,-0.0018824840663,42,57,0.9012223482131958,0.06980389377128104,0.67218006,0.35059199705031574
1,64694,63834,NDWFS_J143059.0+353324,NDWFSJ1431p3531,0.0,6322.999448015645,4832.000341592651,659.5562744140625,3649.5569685955415,23.697399631853465,176.62245700121915,0.0525448425082008,0.731080174446106,36.38450170033866,36.07027520441079,1824.8351266578557,1794.6577912930388,1789.25174413714,92213.58963235898,89986.59513204862,88992.14740854167,89229.52332515985,0.731080174446106,-8.072357008462316e-07,-8.002641898041674e-07,14.046131300317224,-0.4927356429120252,9.60462753748917,-3.1611972259653633,1.323762485550815,-6.963419634364658,3.0789570589882276,0.7310801906660345,0.1960322623699539,-0.1181942335579151,14.098695503779254,-0.5244283126080518,9.623736079922764,8.151957049005205,-1.2198137917578151,-4.223574170550137,-1.5824607656588796,1.6459150452260307,1.8600706076848827,3.1786452792163775,2.7661494991587983,-5.1947643271750605,3.6122102559415623,-5.720029710764003,7.45924079855152e-05,1.212197038458994e-06,-0.0001820779112613,-4.122680599077555e-06,-7.3087306216691e-07,-1.9653859746814757e-07,1.8040944556469967e-06,-0.0001834754684167,-3.1104348995163775e-06,2.534759521455188e-06,393.0,23.78721851130866,18.54165440287922,-1.039319258561178,18.34323631794625,23.98563659624163,0.0421425947006468,0.0047244554694449,0.0540650303902838,0.4850162856736714,0.1254948813006777,1.14350388421663,11.18462271470208,10.833307697420867,0.5360000156311091,-10.808368707573216,71.698484809835,4.897513307408325,4.282900456226627,1,61,39,59,39,0.0116017293184995,50,49,-0.0022959755733609,43,57,0.5392299294471741,0.04128783770014455,0.42636585,0.6164631332005257
2,681803,460271,NDWFS_J143057.8+353431,NDWFSJ1431p3531,0.0,6379.00034553729,5092.000315014095,659.24267578125,2252.6309777739807,24.22127486960616,179.22836587188877,0.08638553214741,0.4568304121494293,22.188523568052005,22.44701359791179,1083.3906214389672,1090.2055827824606,1106.990790313757,53166.44817823352,53232.15144187311,53757.79513475002,54786.04680908038,0.4568304121494293,-8.915778908456795e-07,-9.01964521928672e-07,5.680939128760522,-0.0591128032418858,4.0248190955111935,-6.326737398939766,3.9530976153330686,-3.591568382425813,-3.052165890819701,0.4568304305057609,-0.4245827419831585,-0.1660927121233726,6.075550548559249,0.0952554139932999,4.085206467230591,-22.533223758494273,1.8540625391932508,-7.345408222073161,-7.464083826148567,1.667519451577634,1.8013711828672194,4.085284336464707,3.697668605318433,-5.847497136822207,4.595725854029142,-7.589073703891114,4.661059386856045e-05,-2.6254757058380467e-06,-0.0001146290531334,8.857442117336993e-06,-1.0270610118532906e-06,3.5698616984249166e-08,2.602745563160746e-06,-0.0001152506497445,6.424658001322467e-06,3.484831031593753e-06,285.0,17.710990941741553,14.486379982516862,-0.838002579291304,14.281606134612966,17.915764789645447,0.0566170802382157,0.0065503264899619,0.0692198186473828,0.4503853604578676,0.1071657336967645,1.1200286970844906,9.52461639974967,9.448283839426605,0.5936329282209051,-13.73167287768096,60.2842712474619,4.232701830940309,3.779101233707952,1,58,39,57,40,0.0116044664755463,50,50,-0.0031828987412154,56,44,0.0899417400360108,0.0480872018134475,0.6487941,1.131879786975091
3,825996,604464,NDWFS_J143725.0+351048,NDWFSJ1437p3457,0.0,4367.999942307271,7545.999574451307,1084.9508056640625,21743.57454744156,22.13167264572346,248.1378248701091,0.012390429165342,2.60054874420166,129.95119411690598,131.1421727717866,6519.391025033381,6554.439948219224,6637.245159857683,328280.0614197533,328877.0595779851,331802.6894034882,337152.89806491457,2.60054874420166,2.822472879995125e-06,2.8483403166218446e-06,25.641097505019825,1.1760038603504652,23.921763713327227,-60.967114660339305,-4.593106671118065,16.406926466966937,32.866604519801264,2.6005486877190833,1.2240340748113567,2.4150127296919663,26.21722954337264,2.312709312625941,26.16447753449455,-24.48953599945432,20.86067595498579,30.906276776340775,101.59443511660363,0.865026382342615,-0.7314520967226942,2.0805335274365064,1.369500366349531,-2.795189284082907,-0.6841541429261401,3.0314776454173744,0.000265335035988,7.569011664309806e-06,-0.0006551497890828,-2.685206352879535e-05,1.4933619820438644e-05,8.667278896414933e-07,-3.693920612741492e-05,-0.0006551662638573,-1.8337546192727024e-05,-5.077204689706024e-05,572.0,20.268454792691692,20.62150236122272,-0.0770529098411231,20.25237069205526,20.63758646185915,0.0493384530442103,0.0003687094477912,0.0484937609079528,0.1366226094624578,0.009376831189746,1.0094655884144197,13.49345229721172,10.647583484425512,0.7957590859246789,-78.20932750675118,87.01219330881975,4.542861043644099,4.500263402519375,1,62,36,64,38,0.1054326072335243,50,50,-0.0020454043988138,41,60,0.0698187351226807,0.03932256888216751,0.05006053,1.452044258570936
