classifier,nsig,accuracy,f1,precision,recall,roc_auc
rf,1.39,0.887012987012987,0.8867370880024754,0.8860325272664878,0.8883116883116884,0.9539888682745825
rf,1.4,0.886236312706901,0.8853592560577297,0.8937050807825783,0.8790498974709502,0.9542100158897835
rf,1.41,0.8803921568627452,0.8801635043392274,0.8842508270014164,0.8783321941216679,0.9502050580997949
rf,1.42,0.8855263157894736,0.8844934211529744,0.8915726807452039,0.8789473684210527,0.9520169667590028
rf,1.43,0.8837269083304287,0.8838463310679516,0.8853260045190486,0.8836842105263157,0.9519376731301937
rf,1.44,0.8909448123620309,0.8913332910768709,0.8897181974307499,0.893578947368421,0.9509269005847953
rf,1.45,0.8861059602649007,0.8863137353288707,0.8854369225805779,0.888140350877193,0.9531439766081871
rf,1.46,0.8858255033557046,0.8855073566443113,0.8867515553606801,0.885117117117117,0.9506301501501502
rf,1.47,0.8860313199105144,0.8859503665519632,0.8853964539999757,0.8872792792792792,0.9537819819819819
rf,1.48,0.879530201342282,0.8798422738437534,0.8780715517053546,0.8829189189189188,0.951918553688824
rf,1.49,0.8864864864864863,0.8871205210292457,0.8819730407108828,0.8932432432432431,0.952291818845873
rf,1.5,0.8816326530612246,0.8813997399544864,0.880368924244109,0.8842280636801185,0.9520547945205479
xgb,0.1,0.9092173262613897,0.9109422532036605,0.8997947343524443,0.9242544459644323,0.9659052588044414
xgb,0.11,0.9122093023255815,0.914219876964942,0.8973205711118167,0.9325581395348838,0.9642103839913465
xgb,0.12,0.9116279069767442,0.9133930613449228,0.8975606612081514,0.930232558139535,0.9635073012439156
xgb,0.13,0.9046511627906977,0.9069141135855421,0.8871623828952723,0.9279069767441861,0.9652514872904273
xgb,0.14,0.9081395348837209,0.9100007538387933,0.8930716591243776,0.9279069767441861,0.9654948620876148
xgb,0.15,0.8994186046511627,0.9016046762613218,0.8850389971651673,0.9197674418604652,0.9628177393185506
xgb,0.16,0.9087209302325583,0.9105578582805078,0.8944679046086694,0.9279069767441863,0.9627366143861545
xgb,0.17,0.9122093023255813,0.9140940360612122,0.8993070542660648,0.930232558139535,0.9638588426176311
xgb,0.18,0.9180232558139536,0.9197351717381921,0.9033920342270404,0.9372093023255814,0.9650486749594375
xgb,0.19,0.913953488372093,0.9154898450654081,0.9019542903832267,0.930232558139535,0.9642103839913465
xgb,0.2,0.9116279069767442,0.9131251979750322,0.8981471891197186,0.9290697674418604,0.9652109248242292
xgb,0.21,0.913953488372093,0.9144842917342688,0.9076307370945722,0.9220930232558141,0.9645348837209301
xgb,0.22,0.9220930232558141,0.923021042151297,0.9130044496885519,0.9337209302325583,0.967671714440238
xgb,0.23,0.9162790697674419,0.9176286700230148,0.9048483875379338,0.9313953488372094,0.9674553812871822
xgb,0.24,0.9161770705834353,0.917167774193751,0.9043858375536036,0.9312995896032833,0.9711740845608119
xgb,0.25,0.9231504147966817,0.9242532524544833,0.9109944753792355,0.9382900136798906,0.9688728406451819
xgb,0.26,0.921423228614171,0.9225380325630779,0.9099215210012037,0.9359781121751027,0.9711645404511182
xgb,0.27,0.9272439820481436,0.928145433295103,0.917478264554145,0.9394664842681258,0.9726572392072026
xgb,0.28,0.9220080239358085,0.9230814350564487,0.9121709531010367,0.9348016415868674,0.9721191104889766
xgb,0.29,0.9231674146606826,0.9247558123832411,0.9102196382888094,0.9406155950752394,0.9735249578468489
xgb,0.3,0.9266625866993063,0.9276082532013833,0.9174976401301137,0.9383036935704515,0.9710027677918113
xgb,0.31,0.9231606147150823,0.924006334194907,0.9176320702159403,0.9312995896032833,0.9724272261635859
xgb,0.32,0.9284305725554196,0.9291414779147582,0.9217198868452112,0.937154582763338,0.974098717907931
xgb,0.33,0.9266625866993063,0.9276582001859733,0.9194400227809154,0.9371272229822163,0.9748504756147996
xgb,0.34,0.9278185774513803,0.9287864452936823,0.9198700097326462,0.9383036935704515,0.9756006426367193
xgb,0.35,0.9231606147150823,0.9242212792511386,0.9133382862283999,0.9359644322845417,0.9774240447936882
xgb,0.36,0.9237522099823201,0.9244028841029521,0.9180545282896038,0.9313132694938441,0.9767209620462571
xgb,0.37,0.9202774377804979,0.9209291787274477,0.9159930033804111,0.9266621067031464,0.9740632456335698
xgb,0.38,0.9301305589555284,0.9313910783644814,0.9186512838589003,0.9452667578659371,0.9761696306429549
xgb,0.39,0.9219808241534068,0.9230021415026343,0.9128784971565624,0.9336388508891929,0.9721879871472657
xgb,0.4,0.9289915680674554,0.9292819794317522,0.9278286869213789,0.931326949384405,0.9716589253332485
xgb,0.41,0.9260607915136679,0.9265826021126784,0.9210256619306347,0.9324760601915185,0.9730060764165049
xgb,0.42,0.9243268053855569,0.9249454872652348,0.9189764763350498,0.931326949384405,0.9736089460121529
xgb,0.43,0.9249048007615939,0.9255638330598085,0.9179281934142111,0.9336251709986321,0.9688438901791112
xgb,0.44,0.9272575819393445,0.9278683657556336,0.9246270877285788,0.9324760601915185,0.9738492985079376
xgb,0.45,0.9208180334557323,0.9214109466980597,0.9153007607630268,0.9278248974008209,0.972697324467916
xgb,0.46,0.9202570379436963,0.920996283187397,0.9155930554933713,0.9278385772913816,0.9747726911207966
xgb,0.47,0.9202536379708963,0.9210138032086524,0.9137347189175913,0.9289740082079344,0.9715144911398849
xgb,0.48,0.9196756425948591,0.9209582573657741,0.9106053043084879,0.9324760601915185,0.9705677154582764
xgb,0.49,0.9184958520331836,0.9193363884225553,0.9125779364967791,0.9266621067031465,0.9712560048356822
xgb,0.5,0.9208350333197334,0.9217251476638888,0.9129598063809891,0.9313132694938441,0.9730502974580855
xgb,0.51,0.9190976472188221,0.9198787643844855,0.9126562964010091,0.9278385772913819,0.9733211911048899
xgb,0.52,0.920841833265334,0.9221215936964464,0.9089259195647978,0.9359781121751027,0.9716983743199821
xgb,0.53,0.9225690194478444,0.9234026269646718,0.9171022897799693,0.9301641586867305,0.9703038208252475
xgb,0.54,0.9243268053855569,0.9252446092232306,0.9180437183727838,0.9336525307797539,0.9692162695256578
xgb,0.55,0.9231674146606826,0.9236404391732493,0.9204779096692912,0.92781121751026,0.9724133872045302
xgb,0.56,0.9225724194206446,0.9236666441720474,0.9161269843996139,0.9324760601915185,0.9708526071326314
xgb,0.57,0.9214198286413708,0.9220422444035317,0.9169969600768539,0.9278385772913816,0.9699796392326536
xgb,0.58,0.9243200054399565,0.9246820666750694,0.9223957210604358,0.9278248974008209,0.9688120764801322
xgb,0.59,0.9196620427036585,0.9200797150671024,0.9167792581383456,0.9243365253077978,0.9695234307892979
xgb,0.6,0.9138582891336868,0.9143900775846576,0.9111499541918142,0.9185088919288648,0.9641971813062705
xgb,0.61,0.9177988576091393,0.9183579426913134,0.9134395348935749,0.9242134062927498,0.9654436420322592
xgb,0.62,0.9166394668842649,0.9167848786586511,0.914701269851163,0.9196032831737346,0.967787198167531
xgb,0.63,0.9154596763225893,0.9160489327624852,0.9113822314992728,0.9219151846785227,0.9648124582445201
xgb,0.64,0.9149054807561539,0.9156026135117517,0.906423228957418,0.9254035567715458,0.968968440810613
xgb,0.65,0.9172276621787026,0.9175235920735328,0.9127272015933258,0.9230779753761971,0.9663873954124647
xgb,0.66,0.9200904392764858,0.9207975595909751,0.9124960956259773,0.9299589603283174,0.9681867782267043
xgb,0.67,0.9171290629674962,0.917839999665012,0.9134653993798197,0.9241039671682627,0.9702371711258868
xgb,0.68,0.9101387188902489,0.911271897627425,0.9048944509789228,0.9194664842681259,0.9686981834377886
xgb,0.69,0.9177410580715355,0.9184964671723597,0.9110614748225838,0.9264842681258549,0.9705918938695002
xgb,0.7,0.9165578675370597,0.9176034474728846,0.9088846962458567,0.9276196990424077,0.9715830496611841
xgb,0.71,0.9101387188902488,0.9108676957996925,0.9041827086760874,0.9182763337893297,0.9693529093627717
xgb,0.72,0.9053583571331429,0.9059889971025434,0.8990276399065182,0.913515731874145,0.965115483727293
xgb,0.73,0.909438324493404,0.9103815514263015,0.902708058031231,0.9193160054719562,0.9652463970985906
xgb,0.74,0.9141200870393037,0.9151330600840282,0.9027284015105753,0.9297674418604652,0.9662927496580027
xgb,0.75,0.9094383244934041,0.9097044113989744,0.904520641149521,0.9157865937072505,0.9649537110679859
xgb,0.76,0.9164796681626546,0.917127598132366,0.9086789691725524,0.9263474692202462,0.9631794610759392
xgb,0.77,0.9071229430164559,0.9067220889213701,0.9080029900163868,0.9064432284541726,0.9622075525721376
xgb,0.78,0.9088603291173671,0.9092945748027568,0.9029761060690783,0.9169493844049248,0.9641995673336939
xgb,0.79,0.9047871617027063,0.9054796723413601,0.9024865268599663,0.9111354309165527,0.9647984602169692
xgb,0.8,0.9100537195702433,0.9103060640507741,0.9066402012697342,0.9146238030095761,0.964765851175516
xgb,0.81,0.9088773289813681,0.9090616304229824,0.9054004384512149,0.9134199726402189,0.9645110234466963
xgb,0.82,0.9053753569971439,0.9055040261901084,0.9032569283389595,0.9087961696306431,0.9623317850666497
xgb,0.83,0.9053583571331429,0.9059110353761903,0.9013072342648728,0.9111354309165527,0.9606550440619731
xgb,0.84,0.9017543859649123,0.9016787842206682,0.900782920731876,0.9040902872777018,0.9631053351573188
xgb,0.85,0.9017543859649123,0.9015873903557241,0.9006259322551949,0.9040902872777018,0.9632558139534882
xgb,0.86,0.9022256621947025,0.9033777094724856,0.8972495945652437,0.9109712722298223,0.9618897561760683
xgb,0.87,0.9066941864465085,0.9070569955619666,0.9018291501896532,0.913187414500684,0.9628244950510985
xgb,0.88,0.9094874441004472,0.9098133129151819,0.9060655358472559,0.9142134062927496,0.9628751911161182
xgb,0.89,0.9024389404884762,0.9030416886801493,0.8985964306305186,0.9083310533515732,0.9595543574474933
xgb,0.9,0.9059924320605436,0.9059541181952518,0.9047443677976383,0.9083584131326949,0.9611137040315441
xgb,0.91,0.9051896971806475,0.9053449247266852,0.9040066258772562,0.9081652661064424,0.9636753995715933
xgb,0.92,0.9027114514444833,0.9032799255652776,0.899231294784331,0.9080112044817927,0.9638062283737024
xgb,0.93,0.9050504698920989,0.9061479382694897,0.8969883987619607,0.9162464985994397,0.9639120118635688
xgb,0.94,0.900341106856944,0.9007699257902289,0.8965139041317526,0.9056302521008405,0.9620341901466469
xgb,0.95,0.9048346675948487,0.9050890047500856,0.9030724421625214,0.9077871148459383,0.9617871148459383
xgb,0.96,0.900706578489384,0.9014848849376651,0.8938469767356223,0.9102240896358543,0.9597381776239908
xgb,0.97,0.9060250609119388,0.9066590537153807,0.9016121318746544,0.9125770308123249,0.9641909705058493
xgb,0.98,0.9078141315697877,0.9085177560751877,0.9048475979659132,0.9136974789915968,0.9618144669632558
xgb,0.99,0.9042394709363035,0.9054596961498715,0.8953804601971797,0.9171988795518209,0.9605210084033613
xgb,1.0,0.9045188785573401,0.9058818839765117,0.8945654783235198,0.9181512605042016,0.9638997265572895
xgb,1.01,0.9056882220343757,0.9061596745075196,0.9032180189633701,0.9098879551820728,0.9613618780845673
xgb,1.02,0.9062905043674274,0.9068543358682997,0.9007575233275984,0.9134173669467789,0.9569407763105241
xgb,1.03,0.8999999999999998,0.9006659300539802,0.8937839336677331,0.9083333333333334,0.9602607709750567
xgb,1.04,0.9021599657827201,0.9029921556314784,0.8961905943071251,0.9104991394148023,0.9591780386853538
xgb,1.05,0.8959402623324779,0.8976187136167451,0.8847964340340859,0.9115318416523236,0.9560078750375652
xgb,1.06,0.9046605584012697,0.9055594380656501,0.8970390606087408,0.9148737808376364,0.9588228991698291
xgb,1.07,0.8991919774908016,0.8999176388632628,0.8929198328993275,0.9076018359150888,0.959657044702044
xgb,1.08,0.900238078060746,0.9012126339918174,0.8936346804504444,0.9098393574297189,0.9579030407343658
xgb,1.09,0.8911875045090542,0.8922334786042306,0.8853844891697984,0.9002151462994836,0.9548310280709756
xgb,1.1,0.9031527306832119,0.904034896041401,0.894304558595327,0.9145869191049915,0.9599174667689692
xgb,1.11,0.894184008762322,0.8948204923137564,0.8881158063890229,0.9021010872759332,0.9607955772546548
xgb,1.12,0.8935998539612997,0.8949182418395696,0.8882187582677192,0.9032471348809874,0.959314955974353
xgb,1.13,0.8995180722891567,0.9013388269918531,0.888525414838855,0.9152218630620043,0.9585126872461933
xgb,1.14,0.9012121212121211,0.9025719009931192,0.8912590025125853,0.9151043197178959,0.9596238612988539
xgb,1.15,0.8924648928307464,0.8934345248646725,0.8831105821356428,0.9053482221569205,0.9549434501838405
xgb,1.16,0.8952439024390243,0.8970871585700045,0.883549318816689,0.9123273582133411,0.9574068433161557
xgb,1.17,0.899255573844082,0.899984851014181,0.8953114626752507,0.9059921710328215,0.957378764844559
xgb,1.18,0.896588358521622,0.8980704242118763,0.8867449802860593,0.9106744956338453,0.9566472778548925
xgb,1.19,0.8981595092024539,0.8994381596464358,0.8881262692138355,0.911698283649503,0.95791177356218
xgb,1.2,0.8990002272210862,0.8998127415274114,0.893228930965609,0.9076332429990968,0.9545531429251193
xgb,1.21,0.8950617283950617,0.8963292396855165,0.8848456615942288,0.9086419753086421,0.9552354823959762
xgb,1.22,0.8955524883061114,0.8964677589562576,0.8899226739296715,0.9036111111111111,0.952141441853376
xgb,1.23,0.8996472663139329,0.9003337835550717,0.8972107478792299,0.9046141975308641,0.954627914951989
xgb,1.24,0.9032551184725097,0.9047237249770899,0.8926448904556514,0.9181481481481482,0.9566316110349031
xgb,1.25,0.9029968944099378,0.903933756223708,0.8969064821688824,0.9117283950617283,0.9584589120370369
xgb,1.26,0.9019875776397516,0.9026116852406038,0.8949345293764752,0.9113117283950617,0.9556579861111111
xgb,1.27,0.8982429245283019,0.9004025022979232,0.8835066059343367,0.9196044303797468,0.9588989319620254
xgb,1.28,0.9034073720245204,0.9048312356643805,0.8914641565085614,0.9191455696202532,0.956454694760455
xgb,1.29,0.8973514472305087,0.8986997053864153,0.8871442031355509,0.9112625770853618,0.9548997736227346
xgb,1.3,0.8970934451342417,0.8986837328502432,0.8868221365958014,0.9123661148977605,0.9539733113118789
xgb,1.31,0.8992324024171158,0.9007778664638965,0.8882529058740453,0.9146056475170399,0.9591079319901132
xgb,1.32,0.9016740160052261,0.9031605392704929,0.8891609370301937,0.9182895163907823,0.9582330495426893
xgb,1.33,0.902306875714519,0.902628057289439,0.8985133525943267,0.9080655631288543,0.9603616874308208
xgb,1.34,0.8983259839947738,0.8987510595837678,0.895313936624531,0.9028237585199612,0.9562065679641144
xgb,1.35,0.9019230769230768,0.903380527348397,0.8922443485449272,0.9153846153846155,0.954207758053912
xgb,1.36,0.9029611248966086,0.9040355950159948,0.894184908989742,0.9151348651348652,0.9588783011859935
xgb,1.37,0.9020636889991728,0.90257184693715,0.8985843425128346,0.9072094572094571,0.9589807628269167
xgb,1.38,0.895860913280268,0.8975671745418197,0.8843632471746139,0.9133366633366633,0.9556000276779496
xgb,1.39,0.8935064935064935,0.8939146842220114,0.8901127553637785,0.8987012987012987,0.9570247933884298
xgb,1.4,0.8907775231304644,0.891963422010468,0.8859498457361751,0.8998974709501024,0.9551630700126938
xgb,1.41,0.8862745098039216,0.8873568418960602,0.8797604044444614,0.8966848940533151,0.9503930280246069
xgb,1.42,0.8967105263157895,0.8970610428742714,0.8948490074574389,0.9,0.9553497229916896
xgb,1.43,0.8923100383408855,0.8924130039802414,0.8920603645866804,0.8943333333333333,0.954469759926131
xgb,1.44,0.9022119205298014,0.9028402373961322,0.8955466594150805,0.9108245614035088,0.9556283040935674
xgb,1.45,0.9000883002207505,0.9008811217660042,0.894213888969885,0.9080526315789472,0.9551391812865496
xgb,1.46,0.9004921700223715,0.900752020801467,0.8985915454147634,0.903783783783784,0.9541787387387387
xgb,1.47,0.8947561521252796,0.8948958516946177,0.8917789150785828,0.8993693693693693,0.9519704504504503
xgb,1.48,0.892989298022855,0.8937078249125257,0.8881892093054636,0.9003423423423424,0.9513223764304846
xgb,1.49,0.904054054054054,0.904366197008606,0.8997943481598041,0.9094594594594596,0.9554419284149015
xgb,1.5,0.8931972789115645,0.8939665530782308,0.8846095747737781,0.9047204738985561,0.9552202887819325
logreg,0.1,0.8736876104991159,0.8771290273872436,0.8544798548118301,0.9021340629274966,0.9177487035917664
logreg,0.11,0.8715116279069767,0.8752705244749637,0.8518986678010411,0.9011627906976745,0.9179962141698216
logreg,0.12,0.8662790697674417,0.8696422336237019,0.8484176418722458,0.8930232558139537,0.916914548404543
logreg,0.13,0.869186046511628,0.8726344621121871,0.8521730939228351,0.8953488372093024,0.9188480259599782
logreg,0.14,0.8715116279069768,0.8756715424479531,0.8490891698458553,0.9046511627906979,0.9223904813412656
logreg,0.15,0.875581395348837,0.8791634995383486,0.8558315019296099,0.9046511627906977,0.9244591671173608
logreg,0.16,0.8738372093023254,0.8777168840520391,0.8521143315112611,0.9058139534883722,0.9229718766901026
logreg,0.17,0.8755813953488373,0.8786363994393996,0.8581131322070631,0.9011627906976745,0.9243104380746349
logreg,0.18,0.877906976744186,0.8807434661391254,0.8611474766848358,0.9023255813953488,0.926406165494862
logreg,0.19,0.877906976744186,0.8814367044063104,0.8598033646838378,0.9058139534883722,0.9247971876690103
logreg,0.2,0.8831395348837209,0.8867836369455013,0.863813424277423,0.9127906976744187,0.9275959978366684
logreg,0.21,0.8825581395348838,0.8855318579489534,0.8677997079326414,0.9058139534883722,0.9312330989724176
logreg,0.22,0.8848837209302326,0.8878138809119257,0.8674634968620893,0.9104651162790699,0.9336262844780963
logreg,0.23,0.8918604651162791,0.8947259983096648,0.872515244264324,0.9186046511627909,0.9369524067063276
logreg,0.24,0.8893954848361213,0.8917304524232931,0.873305239833741,0.91155950752394,0.9387096363694207
logreg,0.25,0.8929008567931456,0.8951880221196665,0.876753929416626,0.9150478796169631,0.9352094932077752
logreg,0.26,0.8952162382700939,0.8974665833444415,0.8800216587178286,0.9161833105335158,0.9394520090350905
logreg,0.27,0.8946382428940568,0.8972258756095867,0.8774795318023436,0.9185225718194255,0.9380727261158655
logreg,0.28,0.8998844009247925,0.9023917172314416,0.8808129694541416,0.925512995896033,0.9416242484013617
logreg,0.29,0.8981096151230791,0.9002986578612147,0.8812577419744645,0.9208207934336526,0.9434468552158559
logreg,0.3,0.8981164150686796,0.9008908949335096,0.8813339328919622,0.9219972640218879,0.9418291286227849
logreg,0.31,0.8952094383244933,0.8975369147356442,0.8798860954700702,0.9161833105335159,0.941295453822416
logreg,0.32,0.8998878008975929,0.9019022072392506,0.885630023800965,0.9196853625171,0.9429381541691851
logreg,0.33,0.8999014007887938,0.9021581072663272,0.883945069537277,0.9219972640218879,0.9428956828810486
logreg,0.34,0.901043791649667,0.9032542098338876,0.885589806241249,0.9219972640218879,0.9443692934177458
logreg,0.35,0.8975554195566435,0.8999825397217622,0.8819766702482811,0.9196853625171,0.9418623739382179
logreg,0.36,0.8987148102815178,0.9011697897072999,0.8805913103337092,0.923201094391245,0.9425697515350109
logreg,0.37,0.8870801033591731,0.8896191583087225,0.8713711047093495,0.9092202462380301,0.9375304616167723
logreg,0.38,0.8934686522507821,0.895899361856596,0.8767644873186748,0.9161969904240767,0.9400685585212992
logreg,0.39,0.891704066367469,0.8936721007712022,0.879207709655752,0.9092065663474693,0.9424695383832278
logreg,0.4,0.8969638242894058,0.8991746205729271,0.8811614516369801,0.9185362517099864,0.943015143320714
logreg,0.41,0.8946212430300557,0.89742849435319,0.8781160935940993,0.9185362517099863,0.9422070753666528
logreg,0.42,0.8975350197198422,0.8998454529961976,0.8837391540547808,0.917373461012312,0.9429262240320682
logreg,0.43,0.893468652250782,0.8958534141396919,0.8777524761941669,0.9150478796169631,0.9408209525021475
logreg,0.44,0.896967224262206,0.8997550643693876,0.8817143355334993,0.9208481532147743,0.9435885852448063
logreg,0.45,0.8998878008975929,0.9021847699167227,0.8842134166616082,0.9220109439124489,0.9475948843572042
logreg,0.46,0.9039541683666531,0.9061948225635735,0.8860858015791578,0.9278248974008209,0.9526747367416408
logreg,0.47,0.9028015775873793,0.904690805767367,0.8888396921974817,0.9220109439124489,0.9521219737218847
logreg,0.48,0.912107303141575,0.9141822016401046,0.894961264474766,0.9348153214774282,0.953179938281424
logreg,0.49,0.9086053311573508,0.9108489188174461,0.8916891935853142,0.931326949384405,0.9523761651767251
logreg,0.5,0.9028015775873792,0.9052450813813294,0.8872606415727617,0.9255266757865938,0.9511893551363217
logreg,0.51,0.9004827961376309,0.902765823771321,0.8856668946745637,0.9220383036935706,0.9519247287882162
logreg,0.52,0.8998946008431933,0.9024821638092847,0.8834848307234011,0.923201094391245,0.9514044157414183
logreg,0.53,0.9056983544131647,0.907740445604072,0.8906034091168664,0.9266894664842681,0.9518537842394934
logreg,0.54,0.9068475452196383,0.9091642366542313,0.8903896054996727,0.9301778385772914,0.9516364966754685
logreg,0.55,0.9062899496804026,0.9082281924421494,0.8902103464771249,0.9278522571819426,0.9520182610632137
logreg,0.56,0.9050897592819256,0.9072218758019057,0.8922060417128834,0.9243502051983585,0.9533302580090988
logreg,0.57,0.9027641778865769,0.9049388647604732,0.884782597066596,0.9266757865937073,0.9532306811312952
logreg,0.58,0.9015877872977016,0.9032815976066523,0.8868278196592894,0.9208481532147743,0.9546218941876372
logreg,0.59,0.9004317965456277,0.9026092895479818,0.8826063297947456,0.9243365253077978,0.9495383832278179
logreg,0.6,0.9021759825921393,0.9041099375770336,0.8853612350646971,0.9243502051983585,0.9527008239748037
logreg,0.61,0.901502787977696,0.9033369223739394,0.8856933539619725,0.9230095759233927,0.9523834823274904
logreg,0.62,0.9008839929280565,0.9030732014206819,0.8833839755337853,0.9241997264021888,0.9509404129418128
logreg,0.63,0.8979634162926697,0.9001465931801412,0.8819447323959627,0.920670314637483,0.9508580154614575
logreg,0.64,0.8962192302461581,0.8986811872225205,0.877033512372984,0.9218604651162792,0.9475314160277417
logreg,0.65,0.8950496396028831,0.8970649901832604,0.8792634742208714,0.9160191518467853,0.9502004263035664
logreg,0.66,0.8967326261389909,0.8987658442187744,0.881365685228651,0.9182352941176471,0.9501204148506346
logreg,0.67,0.9007853937168502,0.9025294377318189,0.8900278030454348,0.9170725034199727,0.9493300034995069
logreg,0.68,0.9019413844689241,0.9039361767300711,0.8859018577331303,0.9240629274965801,0.9494295803773104
logreg,0.69,0.8961376308989528,0.8983375096624554,0.8804844333155677,0.9182216142270863,0.950367448223205
logreg,0.7,0.897297021623827,0.8996355646408919,0.8797921732208858,0.921751025991792,0.947397162218051
logreg,0.71,0.8978512171902626,0.8997081835071377,0.8817395437418222,0.9194117647058825,0.9482247955969841
logreg,0.72,0.8930742554059566,0.8950532368033404,0.8785460235468141,0.9134473324213406,0.9468984824865586
logreg,0.73,0.8959948320413437,0.8979302550327782,0.8820414110248176,0.9157455540355677,0.9462466197944837
logreg,0.74,0.8924894600843194,0.8943344271400104,0.8768480236738331,0.9134062927496581,0.942944516908981
logreg,0.75,0.8936760505915953,0.8958155289945606,0.8753415124207594,0.9180711354309166,0.9430887920338498
logreg,0.76,0.8901842785257716,0.8919674055723419,0.8772238885880934,0.9087414500683995,0.9437568797124042
logreg,0.77,0.8878450972392219,0.8899918632288155,0.8720915620577273,0.909904240766074,0.9437387459039861
logreg,0.78,0.8872399020807833,0.8892122731821243,0.8727067775977482,0.9075923392612861,0.9404834091559824
logreg,0.79,0.8866653066775466,0.888727760007584,0.873744821402151,0.9064158686730506,0.942059937008876
logreg,0.8,0.8878450972392221,0.8898947053193705,0.8713128439139576,0.9098768809849522,0.9390385900168612
logreg,0.81,0.8878484972120224,0.8898345414768425,0.8729025057933656,0.9087277701778387,0.9431913912130563
logreg,0.82,0.8866551067591459,0.8894844446118286,0.8673920189293032,0.9134199726402189,0.9379640823338529
logreg,0.83,0.8837447300421598,0.885972237309199,0.8691200899199008,0.9040902872777018,0.9394860496929978
logreg,0.84,0.8836257309941521,0.8865707180389626,0.8684988637964854,0.906497948016416,0.9416279069767441
logreg,0.85,0.8836257309941521,0.8859161837247578,0.8700527185002015,0.9029958960328319,0.9418604651162792
logreg,0.86,0.8817131062951497,0.8849065873189351,0.8649307663532533,0.9063337893296854,0.9407250341997265
logreg,0.87,0.886140350877193,0.8897220157758394,0.8635743323757735,0.9178522571819426,0.9398821920012874
logreg,0.88,0.8824699002407981,0.8855094502218316,0.864212165659254,0.9083310533515732,0.9407538424398487
logreg,0.89,0.8718851049191606,0.8755646178453633,0.8548014686245271,0.8989329685362517,0.9352113945441378
logreg,0.9,0.8725077399380805,0.8756281996134023,0.8540054724177129,0.8989329685362517,0.9324358252192806
logreg,0.91,0.8710302819352593,0.8749080495426682,0.8500674530377891,0.902282913165266,0.9360115340253747
logreg,0.92,0.8720884093282283,0.875559111089531,0.8535275036826693,0.9010224089635853,0.9350972153567308
logreg,0.93,0.8720710059171598,0.8755267614776325,0.8525513471501913,0.9009943977591035,0.935724831108914
logreg,0.94,0.8696832579185522,0.8731067820778371,0.8524893335908711,0.8962464985994398,0.9324730598121601
logreg,0.95,0.8746919596240863,0.8781937516880707,0.8581440870711615,0.9006862745098039,0.9354829461196245
logreg,0.96,0.8741106856943961,0.8775555055363482,0.8550926039310273,0.9019047619047619,0.9347485582468282
logreg,0.97,0.8717612252001393,0.8758178984764866,0.8509855926387827,0.9030532212885156,0.9309462843961114
logreg,0.98,0.8693839192481727,0.8729158670941628,0.8525248749955325,0.8959383753501399,0.9312374361509308
logreg,0.99,0.866435781413157,0.8692194445225054,0.8526356639239727,0.887675070028011,0.9294608666996209
logreg,1.0,0.8713052972668358,0.8745267275931546,0.8547627800103907,0.8956442577030812,0.9312016473255967
logreg,1.01,0.8706854043392506,0.8744048191757235,0.8527806594326789,0.8980392156862745,0.9320734960650927
logreg,1.02,0.8683572837418991,0.8727110720189201,0.8474238743356081,0.9003781512605041,0.9303764839269041
logreg,1.03,0.8666666666666666,0.8709431253936813,0.8465821181996148,0.8976190476190476,0.9317460317460317
logreg,1.04,0.8651304533789563,0.8694953541166222,0.8446997153412154,0.8973465289730349,0.9330418613228424
logreg,1.05,0.8624287140005702,0.8661101611358994,0.8446505739764435,0.8899168100975329,0.9326479386935496
logreg,1.06,0.8638734579034703,0.8675766482089046,0.8435704946910146,0.8943631669535284,0.9294835106346211
logreg,1.07,0.8649808816102734,0.8684023361131159,0.8448372057533264,0.8943488238668962,0.9310470798858084
logreg,1.08,0.860543972296371,0.8646810337056984,0.8388709048925783,0.893043602983362,0.9272553207667157
logreg,1.09,0.8617487915734795,0.8659442274565062,0.8416983752979359,0.8930292598967299,0.927483600494923
logreg,1.1,0.8652369958877426,0.8691091060601301,0.8471078559355398,0.8929288582903041,0.9306667288776449
logreg,1.11,0.8651515151515152,0.868359172598776,0.8462853419477179,0.8948133999412283,0.9295837478624458
logreg,1.12,0.862785688207375,0.8664315104362703,0.8435624498212413,0.8923890684689979,0.9261695031669432
logreg,1.13,0.8632201533406352,0.8684815229446142,0.839139268991447,0.9007346459006758,0.9248545755162878
logreg,1.14,0.8648484848484849,0.8688723648451958,0.8454431635786841,0.8945783132530121,0.9270202762268587
logreg,1.15,0.8620694752402069,0.8658661566468162,0.8413681510041296,0.8930649426976197,0.9279321330533318
logreg,1.16,0.8666186252771618,0.8705105334130245,0.8458757823237558,0.8977079047898912,0.9288285802340832
logreg,1.17,0.8656666167888674,0.8704527184581747,0.8432666476542099,0.9011141222523337,0.9276209781068001
logreg,1.18,0.8561873410145144,0.8604995562033089,0.8359757792779096,0.8874134296898524,0.927147274182769
logreg,1.19,0.8570552147239263,0.8613513976698363,0.8382182653108708,0.8872177055103885,0.9238934056007228
logreg,1.2,0.8626600015148073,0.867340888189154,0.8397736791181571,0.8977868112014452,0.9204266898636064
logreg,1.21,0.861111111111111,0.8653003907192949,0.8402777397949984,0.8925925925925926,0.9226794695930497
logreg,1.22,0.8609462464534928,0.8651360753160325,0.8392490006943605,0.8936728395061728,0.9217337296143879
