# x, y, labels, names, probas
-4.194454 8.278822 LAB NDWFS_J142629.8+334008 0.9893747568130493
2.5091374 15.789773 LAB NDWFS_J142609.1+334009 0.9980955719947815
-0.101175055 4.9763665 LAB NDWFS_J142445.0+333907 0.9961258769035339
6.596463 12.057877 LAB NDWFS_J142533.9+340344 0.980798065662384
5.109239 18.95872 Confirmed_Ly$\alpha$ NDWFS_J142653.1+343856 0.6582909226417542
-3.086292 11.997165 LAB NDWFS_J142714.6+343154 0.9986955523490906
-2.4404535 16.98288 LAB NDWFS_J142643.9+340937 0.9960063099861145
-5.8482065 5.4424305 LAB NDWFS_J142620.0+340427 0.9995939135551453
11.6138735 -5.7925115 LAB NDWFS_J142729.8+341124 0.9998399019241333
9.476603 -5.5475736 LAB NDWFS_J142453.4+340437 0.9993410706520081
4.318023 10.790582 LAB NDWFS_J142515.6+340526 0.9967893362045288
-3.5686219 5.815284 LAB NDWFS_J142719.2+343906 0.9995385408401489
14.254038 -2.287406 LAB NDWFS_J142646.0+343003 0.9996625185012817
4.3730965 13.988938 LAB NDWFS_J142700.0+343138 0.9324741363525391
-6.9882693 2.2784004 LAB NDWFS_J142638.3+343345 0.9848939776420593
12.134314 -0.87970334 LAB NDWFS_J142719.2+343508 0.9844650626182556
-7.2933006 4.8287134 LAB NDWFS_J142546.5+343549 0.9146525859832764
-6.724675 3.8974845 LAB NDWFS_J142442.9+343203 0.9978524446487427
8.494098 7.707032 LAB NDWFS_J142650.5+342005 0.985099732875824
15.93581 1.79272 LAB NDWFS_J142723.5+342709 0.9967303276062012
6.747808 2.4152906 LAB NDWFS_J142616.2+341538 0.9986394047737122
0.015826728 -5.5928617 LAB NDWFS_J142635.7+342044 0.994175374507904
3.0257752 15.592538 LAB NDWFS_J142611.3+342325 0.9839725494384766
10.3000145 16.333319 LAB NDWFS_J142617.8+342714 0.9875685572624207
5.797632 5.884195 LAB NDWFS_J142456.2+341513 0.9945506453514099
15.89466 3.169714 LAB NDWFS_J142517.5+341608 0.9979842901229858
14.5416 8.742002 LAB NDWFS_J142445.0+341626 0.9864257574081421
4.3285284 -0.21866512 LAB NDWFS_J142719.2+340417 0.9990150928497314
14.010443 -0.9620515 LAB NDWFS_J142637.4+340859 0.9996867179870605
3.7076578 9.330003 LAB NDWFS_J142639.3+340935 0.9621230959892273
6.283755 4.138173 LAB NDWFS_J142557.4+340447 0.9965568780899048
4.639172 12.413636 LAB NDWFS_J142630.4+341345 0.9953405857086182
10.08528 -7.3995724 LAB NDWFS_J142535.9+341315 0.8383869528770447
-4.7729363 3.7276323 LAB NDWFS_J142444.1+340448 0.9971193075180054
9.352881 17.631569 LAB NDWFS_J142516.7+340842 0.90984708070755
-6.5798826 5.150062 LAB NDWFS_J142520.0+341111 0.9993849992752075
3.7417126 8.540205 LAB NDWFS_J142448.7+341436 0.948412299156189
5.20985 3.2370942 LAB NDWFS_J142529.4+341316 0.9998049139976501
7.977755 8.80022 LAB NDWFS_J142510.0+341335 0.9986804127693176
8.043544 4.0281186 LAB NDWFS_J142526.4+343856 0.9981834292411804
8.506693 9.581786 LAB NDWFS_J142536.8+343733 0.9989392161369324
-1.7298403 11.56136 LAB NDWFS_J142614.8+344433 0.9955119490623474
-6.966824 2.6642506 LAB NDWFS_J142539.7+344959 0.9678290486335754
7.4441524 6.9665074 LAB NDWFS_J142443.8+344832 0.9874337315559387
0.13658346 -13.834429 LAB NDWFS_J142600.9+350252 0.02631484717130661
3.3185825 16.118113 LAB NDWFS_J142722.5+345225 0.9805185794830322
8.164598 -6.0123143 LAB NDWFS_J142707.8+344748 0.9995311498641968
9.220781 -6.7370763 LAB NDWFS_J142532.9+343910 0.9969595670700073
9.290225 -6.1090407 LAB NDWFS_J142458.8+351446 0.9958915710449219
-5.764707 3.0883691 LAB NDWFS_J142717.3+350548 0.9958209991455078
5.701781 2.5065544 LAB NDWFS_J142708.7+350937 0.9914537668228149
9.056742 10.293222 LAB NDWFS_J142637.2+351106 0.9899889230728149
3.3171613 16.59426 LAB NDWFS_J142636.5+351224 0.995947539806366
11.056906 -6.198999 LAB NDWFS_J142712.0+351405 0.9998425245285034
-6.261123 5.357504 LAB NDWFS_J142628.0+350543 0.9998288154602051
8.750277 4.9083176 LAB NDWFS_J142604.0+351025 0.9673848152160645
9.942887 11.429689 LAB NDWFS_J142554.4+351151 0.9997133612632751
-6.2450314 1.6505795 LAB NDWFS_J142616.1+351415 0.8772613406181335
10.389254 -6.311153 LAB NDWFS_J142436.5+350358 0.998772919178009
-3.222986 11.770197 LAB NDWFS_J142519.2+350508 0.9987770915031433
7.106518 3.0512347 LAB NDWFS_J142446.5+350735 0.9905291199684143
7.8789825 2.6009502 LAB NDWFS_J142516.6+350803 0.9873513579368591
8.567805 -6.231459 LAB NDWFS_J142520.5+350902 0.9401687979698181
8.437889 10.028839 LAB NDWFS_J142519.6+351119 0.9979856014251709
12.821137 12.089913 LAB NDWFS_J142501.4+351306 0.9855825901031494
6.543638 18.563604 LAB NDWFS_J142518.4+351150 0.9938287138938904
-2.0225937 -7.446336 LAB NDWFS_J142722.8+345127 0.006777026224881411
6.8724804 1.5385603 LAB NDWFS_J142714.2+345205 0.9997302889823914
14.732103 -3.177906 LAB NDWFS_J142646.3+345253 0.9990445971488953
-6.0036483 4.856543 LAB NDWFS_J142639.7+345320 0.999243974685669
7.1050124 5.395632 LAB NDWFS_J142701.5+345917 0.9914510846138
14.309947 -3.3323972 LAB NDWFS_J142706.3+350026 0.9994713664054871
6.129773 1.2224785 LAB NDWFS_J142714.2+350215 0.9857856631278992
-2.3821225 15.34121 LAB NDWFS_J142554.5+345220 0.9889689683914185
7.5507803 15.58512 LAB NDWFS_J142625.2+345233 0.923832893371582
7.3527923 2.4464011 LAB NDWFS_J142622.1+345238 0.9241642355918884
5.166501 10.1719675 LAB NDWFS_J142543.7+345236 0.9943302869796753
13.5764885 -1.2934034 LAB NDWFS_J142541.8+345248 0.9958440661430359
13.389286 -2.1273525 LAB NDWFS_J142606.4+345718 0.9805330038070679
10.15335 12.052986 LAB NDWFS_J142602.6+345906 0.9925512075424194
15.453182 13.012204 LAB NDWFS_J142632.3+350154 0.7697796821594238
7.7584043 5.1634173 LAB NDWFS_J142555.6+350044 0.9962263107299805
3.1010964 8.4165945 LAB NDWFS_J142546.4+345956 0.8350877165794373
-6.70723 4.2961035 LAB NDWFS_J142533.8+345043 0.9996283054351807
6.182242 1.9959705 LAB NDWFS_J142448.8+345319 0.9966026544570923
10.499549 -7.0940247 LAB NDWFS_J142522.3+345454 0.9949349761009216
13.909638 9.286442 LAB NDWFS_J142527.8+345641 0.8095389008522034
-6.3645196 3.5230434 LAB NDWFS_J142455.7+345900 0.9989101886749268
8.078865 16.259026 LAB NDWFS_J142440.9+345915 0.9761362075805664
4.2617316 14.442511 LAB NDWFS_J142651.6+344433 0.9969742298126221
4.5746922 -5.8220987 LAB NDWFS_J142700.2+344516 0.9994462132453918
8.123825 8.003247 LAB NDWFS_J142710.0+344623 0.9977566599845886
-6.37445 -6.4393406 LAB NDWFS_J142637.8+344837 0.8981903195381165
7.526385 5.638971 LAB NDWFS_J142603.6+344338 0.989666223526001
7.7151694 7.214774 LAB NDWFS_J142557.1+344429 0.9961665272712708
-4.6254053 1.6332742 LAB NDWFS_J142605.8+344626 0.9996378421783447
15.409501 -1.4724123 LAB NDWFS_J142630.4+344823 0.9960120916366577
6.963758 -5.5292983 LAB NDWFS_J142440.6+344001 0.9947970509529114
6.7088747 14.526265 LAB NDWFS_J142517.4+344118 0.9905744194984436
13.131847 0.7221177 LAB NDWFS_J142526.3+344333 0.9954079985618591
1.7421025 16.927149 LAB NDWFS_J142515.3+345009 0.9917701482772827
14.332042 -2.0602858 LAB NDWFS_J142505.9+344652 0.9974150657653809
-6.471344 4.4831147 LAB NDWFS_J142544.1+343946 0.9997071623802185
12.10943 -3.1948636 Confirmed_Ly$\alpha$ NDWFS_J142623.0+351422 0.9992127418518066
3.5409582 13.134594 LAB NDWFS_J142445.9+354714 0.9091290235519409
-6.2535157 5.6469955 LAB NDWFS_J142447.3+351457 0.9984613656997681
4.7496486 18.927887 LAB NDWFS_J142658.8+353900 0.9953790903091431
15.624236 1.8417195 LAB NDWFS_J142657.1+354524 0.9992108345031738
7.9596314 5.984244 LAB NDWFS_J142716.7+354847 0.9981216788291931
4.457514 18.779943 LAB NDWFS_J142538.4+353918 0.9639949798583984
4.6894875 16.402227 LAB NDWFS_J142438.5+353852 0.9976087808609009
-5.381319 5.4787593 LAB NDWFS_J142456.3+354342 0.9989564418792725
-5.306697 1.753584 LAB NDWFS_J142524.3+354506 0.9994783997535706
7.5421576 8.612606 LAB NDWFS_J142503.2+354555 0.9992376565933228
14.171873 3.449214 LAB NDWFS_J142523.5+354717 0.9850167036056519
12.477867 -4.0474443 LAB NDWFS_J142712.9+353731 0.9907280206680298
15.330174 1.0587612 LAB NDWFS_J142540.7+352635 0.9938606023788452
0.47813305 10.36075 LAB NDWFS_J142539.4+352912 0.9156964421272278
12.778798 2.1598814 LAB NDWFS_J142532.9+353311 0.9989394545555115
13.579155 2.644475 LAB NDWFS_J142553.2+353744 0.9967239499092102
12.957905 11.699699 LAB NDWFS_J142527.6+352704 0.9934844374656677
15.210059 -0.987185 LAB NDWFS_J142527.2+352746 0.9854775667190552
9.355419 8.649728 LAB NDWFS_J142655.6+351508 0.9984228610992432
7.0162854 3.3300323 LAB NDWFS_J142645.6+352047 0.997056245803833
8.836368 -6.2138963 LAB NDWFS_J142542.4+351459 0.9982571005821228
2.2248516 14.59394 LAB NDWFS_J142546.1+352210 0.8519428372383118
6.4597335 3.2594352 LAB NDWFS_J142530.2+351555 0.10350015759468079
-3.9722881 5.5910034 LAB NDWFS_J142458.6+351612 0.9992376565933228
13.031784 10.824772 LAB NDWFS_J142442.7+351752 0.994925856590271
15.125102 -0.081143156 LAB NDWFS_J142441.0+351807 0.9979077577590942
-8.337618 4.9369073 LAB NDWFS_J142819.6+325448 0.9221640229225159
16.765707 10.359641 LAB NDWFS_J142843.3+330302 0.9916524291038513
-7.2774053 5.1729565 LAB NDWFS_J142735.0+325646 0.9991338849067688
-0.699158 16.051332 LAB NDWFS_J143013.5+323737 0.7520464658737183
14.432148 3.077915 LAB NDWFS_J142749.9+323734 0.5426505208015442
6.3837523 20.250483 LAB NDWFS_J142920.6+322732 0.47463327646255493
-8.88336 4.312552 LAB NDWFS_J142727.7+324432 0.9092735052108765
7.354008 14.288099 LAB NDWFS_J142726.5+331450 0.31968674063682556
-4.368368 2.8678057 LAB NDWFS_J143009.7+325800 0.9991782307624817
7.336041 7.165273 LAB NDWFS_J142824.1+325552 0.9893767833709717
10.101097 -7.8448977 LAB NDWFS_J142820.8+325614 0.9669777154922485
-7.2962856 -6.43594 LAB NDWFS_J142739.3+325723 0.4510224461555481
-0.117832884 15.924346 LAB NDWFS_J142846.2+330818 0.9984270334243774
7.78541 8.282629 LAB NDWFS_J142855.7+331937 0.9979973435401917
-8.288396 4.4738874 LAB NDWFS_J142741.9+325448 0.43253347277641296
2.9160006 -15.780751 LAB NDWFS_J142825.2+325925 0.0011437268694862723
-7.5822763 4.768571 LAB NDWFS_J142938.3+332149 0.946723222732544
3.8926337 2.8431633 LAB NDWFS_J142827.4+332936 0.9995303153991699
-1.8990734 -15.305085 LAB NDWFS_J142824.3+331943 0.0010747945634648204
-4.2230244 -9.172293 LAB NDWFS_J142824.3+331959 0.02177366055548191
4.529842 -0.9429583 LAB NDWFS_J142728.7+332301 0.998191773891449
7.7102776 2.2231297 LAB NDWFS_J142754.0+332712 0.9968771934509277
-12.805618 -5.864199 LAB NDWFS_J142738.8+332852 0.44179004430770874
-12.241489 -12.2781315 LAB NDWFS_J142918.2+331128 0.00293581560254097
-5.9409785 8.117098 LAB NDWFS_J143006.2+331756 0.8124681115150452
-7.3687773 4.043285 LAB NDWFS_J142919.3+331746 0.9852871894836426
-11.838014 -12.990813 LAB NDWFS_J142836.0+331529 0.9446425437927246
6.8733225 2.011504 LAB NDWFS_J142852.7+331605 0.9994101524353027
2.7451959 6.849033 LAB NDWFS_J142750.7+330925 0.1215866282582283
9.893246 12.347682 LAB NDWFS_J142813.0+331014 0.9996001124382019
14.998004 11.592005 LAB NDWFS_J142751.0+331005 0.9790630340576172
6.8728724 5.1042457 LAB NDWFS_J142756.7+331152 0.9711486101150513
4.555227 11.976169 LAB NDWFS_J142803.6+331743 0.9948925971984863
0.9130174 14.536735 LAB NDWFS_J142757.1+325349 0.9996635913848877
-14.54107 -14.090722 LAB NDWFS_J142752.6+325730 0.8514603972434998
9.007874 19.479908 LAB NDWFS_J142732.4+325737 0.989777147769928
-11.884388 -5.4252763 LAB NDWFS_J142825.3+325822 0.00027206927188672125
2.7543244 16.870659 LAB NDWFS_J142734.8+325935 0.984036386013031
6.686389 15.156061 LAB NDWFS_J142820.6+330012 0.9886759519577026
0.24441181 16.53273 LAB NDWFS_J142806.7+330029 0.9937599301338196
9.053082 3.6360939 LAB NDWFS_J142825.1+330154 0.0017277826555073261
8.125686 19.603546 LAB NDWFS_J142800.2+330408 0.7815249562263489
4.217607 11.028508 LAB NDWFS_J142829.4+330235 0.8531429171562195
12.576126 -3.0865757 LAB NDWFS_J142948.9+332830 0.9993359446525574
1.6916801 -13.760072 LAB NDWFS_J142840.2+333007 0.6947824954986572
3.1834707 18.083279 LAB NDWFS_J142923.2+335614 0.9625081419944763
-4.946272 10.841636 LAB NDWFS_J142944.5+335630 0.47902318835258484
-6.213583 3.6338248 LAB NDWFS_J142959.4+340133 0.9998354911804199
-1.9816811 -2.970764 LAB NDWFS_J142820.2+335423 0.7663459181785583
-5.907031 6.1133056 LAB NDWFS_J142854.2+340011 0.9998780488967896
3.8408477 15.049294 LAB NDWFS_J142742.4+335909 0.9816036224365234
4.6029434 1.1210318 LAB NDWFS_J142741.9+340454 0.9990690350532532
14.318081 -2.5076334 LAB NDWFS_J142842.8+334255 0.9975742697715759
6.800693 1.9150915 LAB NDWFS_J142838.0+334301 0.9996115565299988
-3.8887956 -11.190431 LAB NDWFS_J142850.1+335044 0.37766632437705994
3.2000062 -2.3681712 LAB NDWFS_J142800.6+334228 0.9989007711410522
14.806501 -1.3240603 LAB NDWFS_J142910.6+333144 0.9993970394134521
5.976742 13.687303 LAB NDWFS_J142723.2+334023 0.9989141225814819
5.8737607 16.453047 LAB NDWFS_J142909.4+342542 0.9787324070930481
2.3424022 17.841972 LAB NDWFS_J142906.2+341128 0.9881845712661743
14.3769245 3.8283608 LAB NDWFS_J142753.7+341204 0.9882991313934326
7.6279187 5.220809 LAB NDWFS_J142735.3+342332 0.9893777966499329
9.43473 -6.4214864 LAB NDWFS_J142732.4+341213 0.9979768395423889
12.2763815 1.8330196 LAB NDWFS_J142755.6+340555 0.9959851503372192
9.543391 -5.948634 LAB NDWFS_J142922.8+340457 0.9582985043525696
7.0840664 7.282744 LAB NDWFS_J142942.6+343234 0.9989062547683716
11.205977 -7.61775 LAB NDWFS_J142842.7+343331 0.6722145676612854
15.886684 9.878517 LAB NDWFS_J142831.1+343752 0.9835778474807739
-6.2369227 6.7310414 LAB NDWFS_J142737.8+342955 0.9990830421447754
6.8022366 3.6533983 LAB NDWFS_J142814.0+343918 0.9994761347770691
14.923843 -2.5708413 LAB NDWFS_J142930.5+341610 0.9971158504486084
9.390362 15.999754 LAB NDWFS_J142939.3+341753 0.9625558853149414
-3.040138 15.193426 LAB NDWFS_J142946.6+342406 0.9940808415412903
15.188736 0.4018103 LAB NDWFS_J142859.5+342207 0.9987861514091492
6.883977 1.4915117 LAB NDWFS_J142911.3+342525 0.9997182488441467
5.266769 19.704494 LAB NDWFS_J142741.0+342041 0.9834191799163818
19.03596 11.868733 LAB NDWFS_J142805.5+342232 0.10275673866271973
8.83921 19.927475 LAB NDWFS_J142824.9+342711 0.5906504988670349
6.8117714 5.3260145 LAB NDWFS_J142928.9+341124 0.9996511936187744
-2.4748929 12.596832 LAB NDWFS_J142939.8+341140 0.9984337687492371
12.747605 -1.8579618 LAB NDWFS_J142928.7+341350 0.9992129802703857
3.7631123 8.93744 LAB NDWFS_J142958.9+341340 0.9782049059867859
5.7219696 3.6404734 LAB NDWFS_J142842.9+340646 0.9666797518730164
-6.239224 -7.4998093 LAB NDWFS_J142837.3+341236 0.16963018476963043
12.926282 1.838899 LAB NDWFS_J142748.1+340704 0.9956902861595154
-4.253152 -5.9017296 LAB NDWFS_J142804.7+340804 0.36046910285949707
-3.4792264 11.506296 LAB NDWFS_J142807.0+340852 0.9899335503578186
7.570796 8.2521 LAB NDWFS_J142754.8+341511 0.9973368048667908
6.218729 3.0893202 LAB NDWFS_J142952.0+343933 0.9977688789367676
0.6665865 -0.5841855 LAB NDWFS_J142905.9+344042 0.9929392337799072
5.582165 18.487398 LAB NDWFS_J142737.3+343856 0.9952074885368347
12.915865 -3.2568386 LAB NDWFS_J143016.2+343318 0.9976771473884583
1.5311267 18.650866 LAB NDWFS_J142820.0+344658 0.9976783394813538
1.6425622 18.907137 LAB NDWFS_J142927.9+345905 0.9288109540939331
5.406329 0.75455964 LAB NDWFS_J142746.4+344545 0.9977951049804688
-3.5880556 12.4497 LAB NDWFS_J142802.7+350934 0.9941461086273193
4.684685 -4.1031837 LAB NDWFS_J142729.2+350729 0.998320996761322
-7.194606 4.3531446 LAB NDWFS_J142731.4+345022 0.9985141158103943
6.89494 16.066277 LAB NDWFS_J142818.7+343947 0.9825004935264587
-2.917866 -12.358511 LAB NDWFS_J142758.2+343755 0.07546618580818176
6.3527465 0.8341012 LAB NDWFS_J143020.3+350756 0.9988211989402771
6.660963 5.027915 LAB NDWFS_J142939.5+350621 0.9997945427894592
4.4930797 2.8845387 LAB NDWFS_J142949.1+350824 0.9988414645195007
16.95169 9.432171 LAB NDWFS_J143005.4+350941 0.9326818585395813
-0.8809313 14.851548 LAB NDWFS_J143019.8+351209 0.9952908754348755
0.8695248 10.544564 LAB NDWFS_J142835.3+350657 0.9314903616905212
8.31583 19.142117 LAB NDWFS_J142847.2+350837 0.9976897239685059
9.682266 -6.7857585 LAB NDWFS_J142824.7+350909 0.9991292357444763
7.4462476 10.557737 LAB NDWFS_J142832.3+351019 0.9985284805297852
16.189198 10.055398 LAB NDWFS_J142919.1+351058 0.9973616003990173
6.9544377 3.6461124 LAB NDWFS_J142826.7+351142 0.9997313618659973
3.7319262 3.078371 LAB NDWFS_J142812.3+350352 0.9853640198707581
-2.7152421 11.920214 LAB NDWFS_J142739.8+350826 0.9994275569915771
4.4106936 10.103549 LAB NDWFS_J142803.7+351307 0.9235493540763855
3.9410374 18.057415 LAB NDWFS_J143001.6+345150 0.9993608593940735
4.5868635 15.612255 LAB NDWFS_J142956.0+345445 0.9974531531333923
6.8712707 6.18279 LAB NDWFS_J142925.3+350057 0.9996285438537598
10.445899 17.54439 LAB NDWFS_J142947.0+350021 0.9651674628257751
1.60566 16.680622 LAB NDWFS_J142915.1+345234 0.996145486831665
9.751904 -7.386718 LAB NDWFS_J142841.4+345406 0.9572553038597107
-12.674055 -20.212887 LAB NDWFS_J142900.9+345807 0.22202849388122559
-5.623716 2.4321918 LAB NDWFS_J142829.8+350040 0.9992683529853821
8.764558 -6.5641766 LAB NDWFS_J142909.7+345948 0.9969258904457092
8.772402 -6.6189294 LAB NDWFS_J142756.2+345112 0.9988413453102112
5.6761546 14.211081 LAB NDWFS_J142822.8+345224 0.9973714351654053
8.499042 -6.776787 LAB NDWFS_J142810.1+345225 0.9995741248130798
6.3236675 11.357787 LAB NDWFS_J142735.2+345502 0.9985062479972839
20.28414 9.037052 LAB NDWFS_J142756.9+345704 0.028094137087464333
12.920669 -2.2056334 LAB NDWFS_J142750.5+345724 0.9996795654296875
7.657705 4.0506268 LAB NDWFS_J142801.2+345932 0.9996066689491272
15.534818 3.062064 LAB NDWFS_J142953.3+345023 0.9987530708312988
8.412985 5.362802 LAB NDWFS_J142844.2+344146 0.9988866448402405
7.2868037 3.0956924 LAB NDWFS_J142834.9+344230 0.9976274371147156
-6.302535 6.6236763 LAB NDWFS_J142846.3+344613 0.9996321201324463
-6.758334 5.064541 LAB NDWFS_J142755.4+343942 0.9926741719245911
11.343853 -6.4798326 LAB NDWFS_J142746.1+344023 0.9874694347381592
10.364428 15.239988 LAB NDWFS_J142800.3+344114 0.9750897288322449
-5.9634542 4.021779 LAB NDWFS_J142743.8+344335 0.9994661211967468
16.019075 3.2527568 LAB NDWFS_J142733.6+344612 0.9997127652168274
15.549892 0.48900652 LAB NDWFS_J142815.2+345046 0.9985800981521606
-4.441498 2.0044982 LAB NDWFS_J142924.7+351422 0.9995585083961487
-7.119771 3.5567856 LAB NDWFS_J142900.5+351435 0.997965931892395
1.4367114 18.691057 LAB NDWFS_J143004.8+353505 0.9964579939842224
10.934581 13.070757 LAB NDWFS_J143007.0+353436 0.9998303651809692
6.658142 10.990541 LAB NDWFS_J142855.1+353023 0.9997209906578064
6.768251 7.706037 LAB NDWFS_J142929.2+354712 0.9999105930328369
-4.2128263 6.9989705 LAB NDWFS_J142906.5+352431 0.997468113899231
